date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:31	8744/8744	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:31%20GMT	https://gmpg.org/xfn/creator-es	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-es.html	(from https://gmpg.org/xfn/tools)
13:05:31	8885/8885	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:31%20GMT	https://gmpg.org/xfn/creator-nl	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-nl.html	(from https://gmpg.org/xfn/tools)
13:05:31	8224/8224	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:31%20GMT	https://gmpg.org/xfn/creator-cs	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-cs.html	(from https://gmpg.org/xfn/tools)
13:05:31	8931/8931	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:31%20GMT	https://gmpg.org/xfn/creator-ja	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-ja.html	(from https://gmpg.org/xfn/tools)
13:05:32	38834/38834	---M--	200	added ('OK')	image/png	etag:%22251c1f0b-97b2-3ef0a663b3680%22	https://gmpg.org/xfn/pix/mememememe.png	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/pix/mememememe.png	(from https://gmpg.org/xfn/and/)
13:05:32	7243/7243	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:32%20GMT	https://gmpg.org/xfn/and/foaf	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/and/foaf.html	(from https://gmpg.org/xfn/and/)
13:05:32	11565/11565	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:32%20GMT	https://gmpg.org/xfn/and/index	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/and/index-2.html	(from https://gmpg.org/xfn/and/)
13:05:32	51/51	---M--	200	added ('OK')	text/css	etag:%2264e18318-33-3ef0a663b3680%22	https://gmpg.org/xfn/count.css	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/count.css	(from https://gmpg.org/xfn/more)
13:05:33	140/140	---M--	200	added ('OK')	image/gif	etag:%2264e1836c-8c-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-mini.gif	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/xfn-mini.gif	(from https://gmpg.org/xfn/more)
13:05:33	0/-1	---M--	301	error ('')			https://gmpg.org/xfn/and	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/and.97.delayed	(from https://gmpg.org/xfn/index)
13:05:33	373416/373416	---M--	200	added ('OK')	image/jpeg	etag:%2267131c65-5b2a8%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/removal-porters-unloading-truck-with-big-boxes-4489417-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/removal-porters-unloading-truck-with-big-boxes-4489417-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:33	1041649/1041649	---M--	200	added ('OK')	image/jpeg	etag:%2267131c14-fe4f1%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/canoes-on-trailer-in-garden-25084821-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/canoes-on-trailer-in-garden-25084821-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:33	585541/585541	---M--	200	added ('OK')	image/jpeg	etag:%2267131b89-8ef45%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/car-in-garage-10559703-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/car-in-garage-10559703-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	158451/158451	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:34%20GMT	https://westaucklandstorage.co.nz/truck-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/truck-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	614552/614552	---M--	200	added ('OK')	image/jpeg	etag:%2267170542-96098%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/mael-balland-ZkO8GzH0D1Q-unsplash-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/mael-balland-ZkO8GzH0D1Q-unsplash-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	549894/549894	---M--	200	added ('OK')	image/jpeg	etag:%2267131b0f-86406%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/auckland-city-with-a-view-of-the-sky-tower-new-zealand-17824133-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/auckland-city-with-a-view-of-the-sky-tower-new-zealand-17824133-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	233044/233044	---M--	200	added ('OK')	image/jpeg	etag:%2267131a9a-38e54%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/kocham-moje-gory-17379253-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/kocham-moje-gory-17379253-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	158143/158143	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:34%20GMT	https://westaucklandstorage.co.nz/trailer-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/trailer-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	272057/272057	---M--	200	added ('OK')	image/jpeg	etag:%2267131a52-426b9%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/cellar-with-wine-bottles-774455-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/cellar-with-wine-bottles-774455-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:34	294088/294088	---M--	200	added ('OK')	image/jpeg	etag:%22671319fc-47cc8%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/man-in-white-polo-shirt-showing-the-closet-to-a-man-in-gray-shirt-8978573-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/man-in-white-polo-shirt-showing-the-closet-to-a-man-in-gray-shirt-8978573-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:35	688673/688673	---M--	200	added ('OK')	image/jpeg	etag:%22671319a0-a8221%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/boat-on-the-ground-21597634-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/boat-on-the-ground-21597634-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:39	622696/622696	---M--	200	added ('OK')	image/jpeg	etag:%226713192f-98068%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/boats-on-brown-field-13059995-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/boats-on-brown-field-13059995-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:39	155624/155624	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:35%20GMT	https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-for-secure-boat-and-vehicle-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-go-to-for-secure-boat-and-vehicle-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:39	158330/158330	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:36%20GMT	https://westaucklandstorage.co.nz/uncovered-boat-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/uncovered-boat-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:39	159223/159223	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:36%20GMT	https://westaucklandstorage.co.nz/span-farm-boat-yard-ltd-your-premier-boat-storage-solution-in-west-auckland/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/span-farm-boat-yard-ltd-your-premier-boat-storage-solution-in-west-auckland/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:39	158187/158187	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:39%20GMT	https://westaucklandstorage.co.nz/why-choose-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/why-choose-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:40	2658/2658	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:39%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-whenuapai%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed0b08.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/)
13:05:40	159418/159418	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/why-choose-west-auckland-storage-for-your-long-term-storage-needs/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/why-choose-west-auckland-storage-for-your-long-term-storage-needs/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:40	2848/2848	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-whenuapai%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed2528	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/)
13:05:40	160157/160157	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/why-choose-west-auckland-storage-for-your-short-term-storage-needs/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/why-choose-west-auckland-storage-for-your-short-term-storage-needs/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:40	158697/158697	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/benefits-of-storing-your-boat-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/benefits-of-storing-your-boat-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:40	158367/158367	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/boat-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/boat-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/3/)
13:05:41	981/981	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/)
13:05:41	9949/9949	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:40%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/339	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/339.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/)
13:05:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:41%20GMT	https://westaucklandstorage.co.nz/?p=339	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexb247.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-whenuapai/)
13:05:41	2630/2630	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:41%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-premier-storage-solution-in-glendene%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed49f9.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/)
13:05:41	978/978	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/)
13:05:41	2820/2820	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:41%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-premier-storage-solution-in-glendene%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embedd680	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/)
13:05:42	9735/9735	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:42%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/336	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/336.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/)
13:05:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:42%20GMT	https://westaucklandstorage.co.nz/?p=336	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index71fc.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-premier-storage-solution-in-glendene/)
13:05:42	2674/2674	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:42%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-ideal-storage-solution-in-western-heights%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embede555.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/)
13:05:42	993/993	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/)
13:05:42	2864/2864	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:42%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-ideal-storage-solution-in-western-heights%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embedafc9	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/)
13:05:43	9930/9930	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:43%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/333	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/333.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/)
13:05:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:43%20GMT	https://westaucklandstorage.co.nz/?p=333	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexf604.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-ideal-storage-solution-in-western-heights/)
13:05:43	2674/2674	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:43%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-glen-eden%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed729b.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/)
13:05:43	981/981	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/)
13:05:43	2864/2864	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:43%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-glen-eden%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embeda361	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/)
13:05:43	10082/10082	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:44%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/330	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/330.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/)
13:05:44	2718/2718	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:44%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-the-perfect-storage-solution-for-herald-island-residents%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed34e5.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/)
13:05:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:44%20GMT	https://westaucklandstorage.co.nz/?p=330	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index1639.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-glen-eden/)
13:05:44	1023/1023	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/)
13:05:44	2908/2908	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:44%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-the-perfect-storage-solution-for-herald-island-residents%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed5a06	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/)
13:05:44	9825/9825	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:44%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/327	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/327.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/)
13:05:45	2686/2686	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:45%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed0ff0.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/)
13:05:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:45%20GMT	https://westaucklandstorage.co.nz/?p=327	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index5355.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-perfect-storage-solution-for-herald-island-residents/)
13:05:45	1002/1002	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/)
13:05:45	2876/2876	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:45%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed14c0	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/)
13:05:45	9907/9907	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:45%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/324	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/324.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/)
13:05:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:46%20GMT	https://westaucklandstorage.co.nz/?p=324	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexf47a.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-go-to-storage-solution-in-te-atatu-peninsula/)
13:05:46	2685/2685	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:46%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-the-ideal-choice-for-te-atatu-south-residents%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embeded01.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/)
13:05:46	990/990	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/)
13:05:46	2875/2875	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:46%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-the-ideal-choice-for-te-atatu-south-residents%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed7143	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/)
13:05:46	9895/9895	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:46%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/321	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/321.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-the-ideal-choice-for-te-atatu-south-residents/)
